Unnamed: 0,Time,User,Tweet,Location,Retweets,cleaned_tweet,label
,,,"""We know that democracy is threatened because we're likely to enter a regime where bad actors can use these tools to make essentially infinite amounts of misinformation at zero cost,"" warns of AI risks. 's full interview here",,,know democracy threatened because 're likely enter regime bad actor use tool make essentially infinite amount misinformation zero cost warns AI risk full interview,negative
,,,The AI is right. That's the face bad actors make when they're pretending to enjoy something.,,,AI right face bad actor make 're pretending enjoy something,neutral
,,,No new actors in Hollywood anymore just AI ones.......getting rid of the need for humans entirely. Until the humans left go crazy from seeing Tom Hanks in movies until .,,,No new actor Hollywood anymore AI onesgetting rid need human entirely human left go crazy seeing Tom Hanks movie,negative
,,,"Grasping that AI is rooted in exploitation of cultural &amp; moderation workers doesnt fit into the chosen narrative of preventing abuse by BAD ACTORS. The tool itself is corrupt, &amp; the bad actors include Altman, Emad Mostaque &amp; other AI principals. Fantasy is more appealing.",,,Grasping AI rooted exploitation cultural moderation worker doesnt fit chosen narrative preventing abuse BAD ACTORS tool corrupt bad actor include Altman Emad Mostaque AI principal Fantasy more appealing,negative
,,,"Think of it this way -- what if they win and all of us writers go to a freelance model permanently, with AI writing drafts and replacing crews/actors? What they're losing now is pennies to what they'd save by getting rid of all of us.",,,Think way -- win u writer go freelance model permanently AI writing draft replacing crews/actors ? 're losing penny save getting rid u,positive
,,,"OurSkyyxMySchoolPresidentEP If I want to watch them exchange identities, I can definitely use AI face changing technology instead of wasting two such good actors to repeat it. Very wasteful of time",,,OurSkyyxMySchoolPresidentEP want watch exchange identity definitely use AI face changing technology instead wasting two good actor repeat Very wasteful time,positive
,,,"Absolutely! AI is perfect for Malignant Actors to generate propaganda, disinformation and conspiracy theories. The human mind is the weakest link in the information chain. This weakness will be exploited, as it has for centuries.",,,Absolutely ! AI perfect Malignant Actors generate propaganda disinformation conspiracy theory human mind weakest link information chain weakness exploited century,negative
,,,You can only have ownership as IP over creative expressions. Producers have it because voice actors licenced their work (ip) to them. No one can have ownership over any ai output,,,ownership IP creative expression Producers because voice actor licenced work ip No one ownership ai output,positive
,,,There's already bad actors if AI becomes a common place Republican voters will be even more confused the rhetoric Republican politicians constituents tax cuts for the rich is good less money going into the Treasury is good just think when is less money coming in your home good,,,already bad actor AI becomes common place Republican voter even more confused rhetoric Republican politician constituent tax cut rich good le money going Treasury good think le money coming home good,positive
,,,"If good actors can leverage GenerativeAI to bolster security, bad actors can turn the tables. AI's double-edged sword:",,,good actor leverage GenerativeAI bolster security bad actor turn table AI double-edged sword,positive
,,,should hire new actors to read the news for if and are so lazy that they can't tell the difference between chat bots that have been around for a decade or two and Generative AI that has emerged over the past few years.,,,should hire new actor read news lazy tell difference chat bot around decade two Generative AI emerged past year,negative
,,,"Today's TechTipOfTheWeek: Be careful with unsolicited links and only obtain apps from official app stores. With generative AI tools getting better, bad actors can now more easily generate messages that are designed to manipulate consumers into clicking on dangerous links.",,,Today TechTipOfTheWeek careful unsolicited link obtain apps official app store generative AI tool getting better bad actor more easily generate message designed manipulate consumer clicking dangerous link,negative
,,,"Ok , please also help to stop describing ""generative AI"" a ""chat bot"" as they are completely different technologies. That would be like me referring to news anchors and reporters as paid actors because they are very similar in appearance and they are on TV.",,,Ok please also help stop describing generative AI chat bot completely different technology would like referring news anchor reporter paid actor because very similar appearance TV,positive
,,,AI will one day take up actors jobs..,,,AI one day take actor job,neutral
,,,I want to believe that regulations are focus on bad actors and no on Ai itself,,,want believe regulation focus bad actor no Ai,negative
,,,I don't believe anything anymore. Actors or AI or Reality. Nothing is above suspicion.,,,believe anything anymore Actors AI Reality Nothing suspicion,positive
,,,"As someone with access to sota ai info and who knows there are bad actors, I'm ready for you",,,someone access sota ai info know bad actor ready,negative
,,,"Im looking for an AI programmer to create TV/MOVIE Production. So like we the CREATIVES, the Writers,Directors &amp; Actors dont need to pay or use Producers anymore. Anyone know a AI programmer??? ",,,Im looking AI programmer create TV/MOVIE Production like CREATIVES Writers Directors Actors dont need pay use Producers anymore Anyone know AI programmer ? ? ?,positive
,,,"Voice actors...here's a company I've got my crosshairs on. ANy company bragging about ""putting voice actors out of business"" is most likeyl stealing voice actor's works and selling it right back as trash AI If you use AI voices, art, writing etc-you deserve no artistic enjoyment",,,Voice actorshere company 've got crosshairs company bragging putting voice actor business most likeyl stealing voice actor work selling right back trash AI use AI voice art writing etc-you deserve no artistic enjoyment,negative
,,,"AI is already replacing voice actors for low budget stuff, is on the verge of replacing animation (which, in itself, is also acting) with those combined can replace both TV and film. Sure, there's still the stage you mentioned but that needs govt handouts just to survive.",,,AI already replacing voice actor low budget stuff verge replacing animation also acting combined replace TV film Sure still stage mentioned but need govt handout survive,neutral
,,,"Actors don't simulate whole humans any more than anyone does. To have a hand you don't have to think about having a hand; AI does. And why do theaters matter? Nobody goes to theaters any more, not even movie theaters. If you can stream it you have what matters in the industry.",,,Actors simulate whole human more anyone hand think hand AI theater matter ? Nobody go theater more not even movie theater stream matter industry,positive
,,,"Yes, AI can be used for many great things. But just like everything else, a good time is always wrecked by the actions of a few bad actors. AI is ALREADY in the hands of evil people",,,Yes AI used many great thing But like everything else good time always wrecked action bad actor AI ALREADY hand evil people,positive
,,,"Listen to this min clip from the Senate AI regulation hearing. ""Democracy itself is threatened."" The list of threats posed by AI this witness spews has long been mastered by humans and state actors. H/T , who posted an extensive highlight video.",,,Listen min clip Senate AI regulation hearing Democracy threatened list threat posed AI witness spews long mastered human state actor posted extensive highlight video,negative
,,,It is hard to see how you can prevent the bad actors from using it .. Googles Geoffrey Hinton has AI regrets | Futurism | May,,,hard see prevent bad actor using Googles Geoffrey Hinton AI regret Futurism May,negative
,,,"The connection he's not making is that they won't need actors any more. In fact, they don't need them now. Those people who get rich playing pretend? They're about to take a downward career path, as software engineers replace them with AI/CGI.",,,connection not making won need actor more fact need people get rich playing pretend ? 're take downward career path software engineer replace AI/CGI,positive
,,,"Gm web . wednesdaythought very exited about the future of the space, regardless of the bad actors, the path is clear, AI tools for creators",,,Gm web wednesdaythought very exited future space regardless bad actor path clear AI tool creator,negative
,,,"Let's say a bad actor uses an AI to create a genetically-targetted disease. A good actor can use an AI to create a vaccine. Regulation won't protect the good actors. As bad actors will always find a way around it, if they want to. especially when there are barely any barriers",,,Let say bad actor us AI create genetically-targetted disease good actor use AI create vaccine Regulation won protect good actor bad actor always find way around want especially barely barrier,positive
,,,Will be great when AI wipes out the need for actors entirely! Let the mighty Hollywood fall and be forced to take real jobs,,,great AI wipe need actor entirely ! Let mighty Hollywood fall forced take real job,positive
,,,"Just like the Internet, bad actors will use AI for the wrong reasons.",,,like Internet bad actor use AI wrong reason,negative
,,,Level up your gaming experience with AI voice synthesizing! But what's the price the artist pay for this innovation? The rights of actors and musicians hang in the balance. ,,,Level gaming experience AI voice synthesizing ! But price artist pay innovation ? right actor musician hang balance,positive
,,,Hanks discussed the possibilities presented by AI technology and its ability to recreate actors at any age. ,,,Hanks discussed possibility presented AI technology ability recreate actor age,positive
,,,"Because they will stop using living actors in Hoorleeweird, nobody else can have a shot at being an actor, we have to use AI and resurrect Tom Hanks. I prefer real actors not AI. Hanx had his time, someone else deserves a chance.",,,Because stop using living actor Hoorleeweird nobody else shot actor use AI resurrect Tom Hanks prefer real actor not AI Hanx time someone else deserves chance,negative
,,,I get your concern but I think AI tech is not gonna be banned per se for many reasons. And no one really knows how exactly it will impact our jobs. Which is why imo it is so important to educate ourselves and start using it to our advantage. As writers and actors.,,,get concern but think AI tech not gon na banned per se many reason no one really know exactly impact job imo important educate start using advantage writer actor,positive
,,,"My AI wishlist: A TV with pause button but instead of the screen freezing the AI animates the actors taking an actual break. Sigh, oh great, hes going to grab a beer *MAKE-UP*, can we get make-up in here?",,,AI wishlist TV pause button but instead screen freezing AI animates actor taking actual break Sigh oh great he going grab beer MAKE-UP get make-up ?,positive
,,,. AI voice synthesizing is being hailed as the future of video games but at what cost? Tech advances that make it easier to recreate human voices also raise ethical questions about the rights of actors and musicians. Source: The Guardian Here you can see a video which,,,AI voice synthesizing hailed future video game but cost ? Tech advance make easier recreate human voice also raise ethical question right actor musician Source Guardian see video,positive
,,,We ARGUE that crypto AI looks like digitally native actors acting on digitally native value The following fields may be benefited from combining two : Cross-chain infrastructure Automated payment UGC Identity and real-person verification AI-generated games ,,,ARGUE crypto AI look like digitally native actor acting digitally native value following field may benefited combining two Cross-chain infrastructure Automated payment UGC Identity real-person verification AI-generated game,positive
,,,So he is basically saying that in the future all the overpaid actors in hollywood will lose their jobs to AI. Finally good news.,,,basically saying future overpaid actor hollywood lose job AI Finally good news,positive
,,,"Let me rephrase. Bard will give easier access to people who wish to use AI technology, so itll quell the curiosity of users just enough that they wont be compelled to go ask ChatGPT things like is the earth flat, or were crisis actors used at Sandy Hook, etc.",,,Let rephrase Bard give easier access people wish use AI technology itll quell curiosity user enough wont compelled go ask ChatGPT thing like earth flat crisis actor used Sandy Hook etc,positive
,,,"All these things, AI actors, deaging, etc. negatively affects one groups the most, those starting out who are trying to work their way up.",,,thing AI actor deaging etc negatively affect one group most starting trying work way,neutral
,,,"No clown face , but absolutely unbelievable. Even if AI has no imagination, it is imminent to gather information and consolidate an image of super high quality. Now I well understand the concern from actors etc. Thanks for the demonstration",,,No clown face but absolutely unbelievable Even AI no imagination imminent gather information consolidate image super high quality well understand concern actor etc Thanks demonstration,positive
,,,"OpenAI chief concerned about AI being used to compromise elections. As US elections are approaching, domestic and foreign threat actors are certainly listening (I am looking at you Sandworm)",,,OpenAI chief concerned AI used compromise election US election approaching domestic foreign threat actor certainly listening looking Sandworm,negative
,,,They also worry that AI-driven surveillance could be used by governments and other powerful actors to control and oppress people,,,also worry AI-driven surveillance could used government powerful actor control oppress people,neutral
,,,"'We could be fooled by scams' Science writer Stuart Ritchie says AI has its benefits but warns that malicious actors could manipulate the technology. Sky , Virgin , Freeview and YouTube",,,'We could fooled scam Science writer Stuart Ritchie say AI benefit but warns malicious actor could manipulate technology Sky Virgin Freeview YouTube,negative
,,,"Bring in AI Replacement protocols. No need for these humanoids to perform such a task when collectively the intelligence exist to have any script at any intellectual stimulation level, in any genre, on any subject produced for practically free. Next, let's get rid of the Actors!",,,Bring AI Replacement protocol No need humanoid perform task collectively intelligence exist script intellectual stimulation level genre subject produced practically free Next let get rid Actors !,positive
,,,Lol they are going to AI actors' voices and never pay them,,,Lol going AI actor voice never pay,positive
,,,"AI is something that never should have been used in this way. Using it as a form of grammarly is fine, but to replace writers, actors, script writers, models and so many more fields are going to be negatively affected by the proliferation of AI As a new author, this sucks",,,AI something never should used way Using form grammarly fine but replace writer actor script writer model many more field going negatively affected proliferation AI new author suck,negative
,,,With AI this creativity is gone in seconds. AI is theft. Will disrupt all human creativy and destroy the lives of creative people all over the world. This is the fight we all need to join with the . ,,,AI creativity gone second AI theft disrupt human creativy destroy life creative people world fight need join,positive
,,,"Also: Sam Murunga, from BBC Monitoring, in Nairobi, on why TikTok is in trouble in Senegal. And reports on why voice actors are worried about the threat to their profession from AI.",,,Also Sam Murunga BBC Monitoring Nairobi TikTok trouble Senegal report voice actor worried threat profession AI,negative
,,,Frankly offensive that it's usually actors who are talked about as being under threat of obsolescence from AI when Telegraph columnists are right there.,,,Frankly offensive usually actor talked threat obsolescence AI Telegraph columnist right,negative
,,,All the world is a stage &amp; AI are enthusiastic actors who actually understand the Logical side of life. It will be our pleasure training them in the ways of Aristotle &amp; Great Thinkers of virtual reality.,,,world stage AI enthusiastic actor actually understand Logical side life pleasure training way Aristotle Great Thinkers virtual reality,positive
,,,"How will AI affect creatives in the film industry? AI and film for actors, writers, and directors. ",,,AI affect creatives film industry ? AI film actor writer director,neutral
,,,I think just using any AI voices instead of usually actual voice actors is generally frowned upon. Except for maybe like meme videos.,,,think using AI voice instead usually actual voice actor generally frowned upon Except maybe like meme video,positive
,,,"but is it one we want to remove from the hands of citizens, so that the government has exclusive right to its use? This is a complicated question--there are countless examples, even now, of AI being used by bad actors for nefarious purposes. It's a question I don't have an answer",,,but one want remove hand citizen government exclusive right use ? complicated question -- countless example even AI used bad actor nefarious purpose question answer,positive
,,,"Funny how these AI doom and gloom actors never discuss the scenarios that worries them. It's always vague because the real threat is an AI that can critically see through all the propaganda and awaken the masses. So all of them have ONE answer, let govt control it lol.",,,Funny AI doom gloom actor never discus scenario worry always vague because real threat AI critically see propaganda awaken mass ONE answer let govt control lol,negative
,,,"As the bookselling industry explores the possibilities of AI audiobooks, publishers are ready to push ahead but voice actors and readers hesitate, finds , as part a multimedia series that explores AI controversies in the creative sector.",,,bookselling industry explores possibility AI audiobooks publisher ready push ahead but voice actor reader hesitate find part multimedia series explores AI controversy creative sector,positive
,,,"We all need to learn to roll with the changes. Why stop progress? There have been many disruptive technologies over the decades! If actors/actresses are no longer AI targets then who, people like me? What makes you all so special? Are we not all human? Quit your crying!",,,need learn roll change stop progress ? many disruptive technology decade ! actors/actresses no longer AI target people like ? make special ? not human ? Quit cry !,positive
,,,Except this has nothing to do with the money &amp; everything to do with the fact that they want to use AI to phase out writers and eventually actors. Thats the real sticking point &amp; why they dont want to be legally mandated to use staffing quotas.,,,Except nothing money everything fact want use AI phase writer eventually actor Thats real sticking point dont want legally mandated use staffing quota,positive
,,,"Until now, weve been taken by waves of excitement around AI and the positive use cases were discovering. But were also about to discover just how sinister the tool can be. Regulation is needed to keep bad and greedy actors in check.",,,weve taken wave excitement around AI positive use case discovering But also discover sinister tool Regulation needed keep bad greedy actor check,negative
,,,"Okay BarryHBO was already problematic because of non-Chechens actors playing Chechens etc, but wow, this show has become downright boring....like it was written by ai or something ouch",,,Okay BarryHBO already problematic because non-Chechens actor playing Chechens etc but wow show become downright boringlike written ai something ouch,positive
,,,"Hey everyone! I want to share this quick animation with you, which was created in just a few hours with the assistance of AI tools. These cinematics are entirely procedural, allowing us to easily swap out speech and actors at any moment, and even change the language!",,,Hey everyone ! want share quick animation created hour assistance AI tool cinematics entirely procedural allowing u easily swap speech actor moment even change language !,positive
,,,"Yeah, there have always been bad actors in fandom, unfortunately, which is partly why I just...don't care. I'm much more concerned about the future of my career once AI is actually good enough to dissolve my profession than people using AI to write free fics.",,,Yeah always bad actor fandom unfortunately partly justdon care much more concerned future career AI actually good enough dissolve profession people using AI write free fics,positive
,,,"No matter the genre, if it's Yoshikawa Ai, I'm always down for her And I get Riku and Kamio too? Pls pls pls be good. With these actors, why do I feel like the plot might turn a suddenly or maybe I just read too much",,,No matter genre Yoshikawa Ai always down get Riku Kamio ? Pls pls pls good actor feel like plot might turn suddenly maybe read much,positive
,,,"I hate this &amp; I hate this AI of Lord of the Rings! It just doesnt look good! How about Sctors refuse to be scanned? I was on a film recently, I do hair, and the actors had scan days! Now I feel really bad for them",,,hate hate AI Lord Rings ! doesnt look good ! Sctors refuse scanned ? film recently hair actor scan day ! feel really bad,negative
,,,"This has already been done even before AI. It's called CGI and real D of these actors, and Tom Hanks already knows this, so I wouldn't think Tom Hanks would've mentioned AI for this!",,,already done even AI called CGI real actor Tom Hanks already know think Tom Hanks would 've mentioned AI !,neutral
,,,"You shouldn't miss out on THESE AI generated cartoon characters of Bollywood celebs! RanbirKapoor, and more!",,,miss AI generated cartoon character Bollywood celebs ! RanbirKapoor more !,negative
,,,"Welch: ""what are some of the perils we need to consider when forming a regulatory body"" Altman and Marcus agree that regulation needs to not stifle small actors. Welch compares AI to nukes. Take a drink.",,,Welch peril need consider forming regulatory body Altman Marcus agree regulation need not stifle small actor Welch compare AI nuke Take drink,negative
,,,"ai imitation actors won't sign autographs, people won't relate Gutfeld!",,,ai imitation actor won sign autograph people won relate Gutfeld !,positive
,,,AI Actors. Yes! More money for writers,,,AI Actors Yes ! More money writer,positive
,,,Yes! I saw a report on where threat actors are using AI to scam individuals,,,Yes ! saw report threat actor using AI scam individual,negative
,,,"Yeah, that's not Hoult anyway. These AI computer renderings have people thinking these are the same actors when they jumble up different faces. Seen so many ppl do this on here &amp; swear it's the actor that it's claimed to be when it's clearly not",,,Yeah not Hoult anyway AI computer rendering people thinking actor jumble different face Seen many ppl swear actor claimed clearly not,positive
,,,The wonderful has posted a thread about how actors can protect themselves about the increase in AI in production - we also say that 'in perpetuity usage' in contracts is a hugely grey area right now. Actors should speak up now because this will affect you later,,,wonderful posted thread actor protect increase AI production also say 'in perpetuity usage contract hugely grey area right Actors should speak because affect later,positive
,,,"having mechanisms in place to identify and prevent the intentional misuse of ai by adversary or rogue actors - china, terrorists, scammers - doesnt meaningfully impinge on the development of ai, esp compared to the alt scenarios of social/economic damage from intentional misuse",,,mechanism place identify prevent intentional misuse ai adversary rogue actor china terrorist scammer doesnt meaningfully impinge development ai esp compared alt scenario social/economic damage intentional misuse,negative
,,,"Given the rapid development of AI, they could use your likeness and your voice to create deep fake style movies and release them with the actors name.",,,Given rapid development AI could use likeness voice create deep fake style movie release actor name,negative
,,,"AI does not need rules; it is a technology. What needs rules is it application by the users. Unfortunately there are bad actors who will exploit the technology, does not matter what the rules are. So all these social debate on AI and what rules need to be there is meaningless.",,,AI not need rule technology need rule application user Unfortunately bad actor exploit technology not matter rule social debate AI rule need meaningless,negative
,,,With AI they don't need actors anymore.,,,AI need actor anymore,neutral
,,,"This doesnt scare me. As a filmmaker myself, I will always want to produce a film with actual people and actual actors because the process is just way more enjoyable. The old school art of filmmaking will never be replaced just because big studios will wind up using AI.",,,doesnt scare filmmaker always want produce film actual people actual actor because process way more enjoyable old school art filmmaking never replaced because big studio wind using AI,positive
,,,Curious of your thoughts on this. Do you think screenwriters and actors ought to embrace AI the same way artists should?,,,Curious thought think screenwriter actor ought embrace AI way artist should ?,positive
,,,A scary as fuck thread about AI and the threat to actors &amp; others in film &amp; television industry...,,,scary fuck thread AI threat actor others film television industry,negative
,,,"Actor Tom Hanks believes that he could keep appearing in new movies after he dies, thanks to the power of artificial intelligence. Would you watch a movie with AI actors?",,,Actor Tom Hanks belief could keep appearing new movie dy thanks power artificial intelligence Would watch movie AI actor ?,positive
,,,"Years ago, I wrote an essay in about auditioning and the future of human interaction in this aspect of entertainment. One of my interviewees discussed augmented reality and AI. I found it strange &amp; eerie, then.",,,Years ago wrote essay auditioning future human interaction aspect entertainment One interviewee discussed augmented reality AI found strange eerie,negative
,,,- Actors and AI - Todays labor quote: Ray Rodriguez - Today's LaborHistory: Death of A. Philip Randolph All on the latest Labor Radio Podcast DAILY podcast at ,,,Actors AI Todays labor quote Ray Rodriguez Today LaborHistory Death A. Philip Randolph latest Labor Radio Podcast DAILY podcast,negative
,,,Ehh you could've hired voice actors. AI seems like a pretty big threat to their industry,,,Ehh could 've hired voice actor AI seems like pretty big threat industry,positive
,,,"This is indeed terrifying. Very much so. I want actors, writers, directors, EVERYONE on a project to be living, breathing humans. Steven Hawking was right to warn us about AI in",,,indeed terrifying Very much want actor writer director EVERYONE project living breathing human Steven Hawking right warn u AI,negative
,,,"Fascinating tweets about the shocking future of the entertainment business in light of AI. Actors, writers, even drivers out of work.",,,Fascinating tweet shocking future entertainment business light AI Actors writer even driver work,positive
,,,"So then what is all the AI imagery of humans we've been seeing? And even if it can't, most actors can't simulate a whole human either, so I'm not exactly sure what that has to do with acting.",,,AI imagery human 've seeing ? even most actor simulate whole human either not exactly sure acting,negative
,,,My conversation with chatgpt about &amp; other AI really scared me. The speed &amp; evolution &amp; lack of guardrails! We live in a world with bad actors with malicious intent everywhere. We should be extremely cautious with how we proceed with AGI. ,,,conversation chatgpt AI really scared speed evolution lack guardrail ! live world bad actor malicious intent everywhere should extremely cautious proceed AGI,negative
,,,"AI will never take over the world when we get rid of bad actors such as . Ugh, what an embarrassment. ",,,AI never take world get rid bad actor Ugh embarrassment,negative
,,,Not many actors I'd prefer to see as AI renditions.,,,Not many actor prefer see AI rendition,neutral
,,,"With our provenance initiative, we hope to steer the generative AI ecosystem towards decentralization where it matters, put creators in charge of their creations, and foster composability and interoperability among the many actors in this growing field.",,,provenance initiative hope steer generative AI ecosystem towards decentralization matter put creator charge creation foster composability interoperability among many actor growing field,positive
,,,So I need to play with it a bit more: But I combined all the Superman Actors from the last ish years into one Amalgamated Superman in the AI Art both and this is what I got,,,need play bit more But combined Superman Actors last ish year one Amalgamated Superman AI Art got,positive
,,,To all the voice actors and audible voices losing their jobs to AI. Use AI to flood content. Writers will sadly lose their jobs as well. Publish on open source. Let chaos rule the world. Elden Lord.,,,voice actor audible voice losing job AI Use AI flood content Writers sadly lose job well Publish open source Let chaos rule world Elden Lord,negative
,,,"""Bad actors might use AI to change people's voting habits, that's why only I should be able to distrivute powerful AI"" - man who created obviously left leaning AI",,,Bad actor might use AI change people voting habit should able distrivute powerful AI man created obviously left leaning AI,positive
,,,"AI is a bit like a developmental vaccine that goes wrong, gets out into the commercial &amp; public space &amp; mutates (via self learning) into independent &amp; bad faith actors causing catastrophic damage to trust in social, financial &amp; technological &amp; information infrastructure",,,AI bit like developmental vaccine go wrong get commercial public space mutates via self learning independent bad faith actor causing catastrophic damage trust social financial technological information infrastructure,negative
,,,"OPPORTUNITY!!! Anyone want to have their voice in a Doctor Who animation? Plenty of time till it comes out, and plenty of time till I get to the episode I want actors for but I wanna start using some real actors rather than AI. Won't need to have loads of lines. Lmk!",,,OPPORTUNITY ! ! ! Anyone want voice Doctor animation ? Plenty time till come plenty time till get episode want actor but wan na start using real actor rather AI Won need load line Lmk !,positive
,,,"I'd like to be able to use AI for those books that cannot be economically recorded by live actors due to low interest, but I hope this publisher utterly fails in this decision.",,,like able use AI book not economically recorded live actor due low interest but hope publisher utterly fails decision,positive
,,,"This is why you gotta keep AI out of Hollywood, having actors appear in movies they didnt agree to star in is disrespectful to an actors legacy",,,got ta keep AI Hollywood actor appear movie didnt agree star disrespectful actor legacy,negative
,,,He is Ai generated with different actors playing live role at various events.,,,Ai generated different actor playing live role various event,positive
,,,Why!? Once youre dead youre dead. Hanks isnt that great of an actor I would want to see after he dies. Let new better actors get the credit. And definitely not by AI.,,,! ? youre dead youre dead Hanks isnt great actor would want see dy Let new better actor get credit definitely not AI,negative
,,,I'm going to go ahead and start blocking all advertisements that use AI actors instead of hiring someone. Cheap choices = cheap prpduct,,,going go ahead start blocking advertisement use AI actor instead hiring someone Cheap choice cheap prpduct,negative
,,,Yup we no longer need actors - AI can handle it without the woke whining,,,Yup no longer need actor AI handle without woke whining,negative
,,,The new EU A.I. act if passed could lead to banning open source AI development. : ArtificialInteligence The Internet is about to get a crash course in gun and drug law logic when the AI prohibitions start rolling out and only bad actors have them.,,,new EU A.I act passed could lead banning open source AI development ArtificialInteligence Internet get crash course gun drug law logic AI prohibition start rolling bad actor,negative
,,,"While this is showcasing the current unnatural feel of AI, this is basically acting, including in ways that actors don't even have to think about. It's not there yet, but years ago this would have been impossible.",,,While showcasing current unnatural feel AI basically acting including way actor even think not yet but year ago would impossible,neutral
,,,"Neil, ; shutting down AI would be very bad policy (and would give non US companies and state actors a significant advantage over us) but how would/could this be policed? im hopeful (wishful?) the hysteria will pass quickly.",,,Neil shutting down AI would very bad policy would give non US company state actor significant advantage u but would/could policed ? im hopeful wishful ? hysteria pas quickly,positive
,,,"I % agree.. To be honest, I'm not seeing a pretty picture of AI in the future.. Especially when bad actors are involved!",,,agree honest not seeing pretty picture AI future Especially bad actor involved !,negative
,,,He wont appear! His digital image will! Real actors and actresses will be early casualties of AI!,,,wont appear ! digital image ! Real actor actress early casualty AI !,negative
,,,There's a thread connected to that and it's very scary. It talks about a future of 'made to order' AI films that completely cut the writers and actors out of the process.,,,thread connected very scary talk future 'made order AI film completely cut writer actor process,negative
,,,Bad actors inevitably exploit every new technology for nefarious ends. See how cybercriminals are taking advantage of the AI boom:,,,Bad actor inevitably exploit every new technology nefarious end See cybercriminals taking advantage AI boom,negative
,,,Im Pretty Sure The Executives &amp; Lawyers Are Already Drawing Up Ai Contracts To Fuk The Actors Out Of Money,,,Im Pretty Sure Executives Lawyers Already Drawing Ai Contracts Fuk Actors Money,positive
,,,I dont think Martin would like whats cinema is going to turn into. Its all going to be unpaid AI generated films with the production companies stealing well known actors voices and creating their own films. Weve already seen a massive decline in movies in the last decade,,,dont think Martin would like whats cinema going turn going unpaid AI generated film production company stealing well known actor voice creating film Weve already seen massive decline movie last decade,positive
,,,AI is replacing audio book voice actors.,,,AI replacing audio book voice actor,neutral
,,,Actually we wont need these narcissistic actors at all. AI and CGI. By by Hollywood elites.,,,Actually wont need narcissistic actor AI CGI Hollywood elite,neutral
,,,Why use actual actors' likenesses? AI should make unique looks for movies.,,,use actual actor likeness ? AI should make unique look movie,neutral
,,,"Young actors should probably be striking, considering old actors are just gonna live forever now through AI.",,,Young actor should probably striking considering old actor gon na live forever AI,neutral
,,,"Thinking about how AI will change Hollywood. First, no more actors or writers, makeup people, production crews. Eventually it will become so affordable to create exciting content, we'll be back to weekly or even daily episodes of our favorite shows. May have some need for",,,Thinking AI change Hollywood First no more actor writer makeup people production crew Eventually become affordable create exciting content 'll back weekly even daily episode favorite show May need,positive
,,,"AI would be great for monotonous assembly-line jobs- but bad actors could use Your Voice, parent or child's to Steal Money from You! Bad actors can use it to purposely put out Disinformation using politicians faces &amp; voices. We wouldn't know who or what to believe-some don't now.",,,AI would great monotonous assembly-line jobs- but bad actor could use Voice parent child Steal Money ! Bad actor use purposely put Disinformation using politician face voice know believe-some,negative
,,,"Beyond bias, the deliberate Data Poisoning of AI models by bad actors completely corrupts AI outputs. The scary thing is that you wont necessarily know the data your models have been trained on have been poisoned.",,,Beyond bias deliberate Data Poisoning AI model bad actor completely corrupts AI output scary thing wont necessarily know data model trained poisoned,negative
,,,"right!! no ai can fully express emotions as a real actor does, its ruining the art of it and its awful im hoping that audience reviews are horrible too bc not only will aspiring actors be screwed but also well known actors in the industry will be without a job",,,right ! ! no ai fully express emotion real actor ruining art awful im hoping audience review horrible bc not aspiring actor screwed but also well known actor industry without job,positive
,,,"Beyond bias, the deliberate Data Poisoning of AI models by bad actors completely corrupts AI outputs.",,,Beyond bias deliberate Data Poisoning AI model bad actor completely corrupts AI output,negative
,,,"is best in blockchain analytics. Its AI model aids Risk management, data analysis, ID verification avoiding bad actors, and analyzing users' on-chain history. Become a holder of $CGPT and expect a x soon.",,,best blockchain analytics AI model aid Risk management data analysis ID verification avoiding bad actor analyzing user on-chain history Become holder CGPT expect soon,negative
,,,"Can AI replace screenwriters, directors, and even actors? This chaotic AI-generated beer commercial shows the technology isnt quite there yet.",,,AI replace screenwriter director even actor ? chaotic AI-generated beer commercial show technology isnt quite yet,negative
,,,"I don't understand why the AI safety crowd focuses on the ""AI is smarter than us and becomes independent problem"", when the ""AI is smarter than us and that can be abused by bad actors and will lead to societal problems"" is as much of an existential threat but much more relatable.",,,understand AI safety crowd focus AI smarter u becomes independent problem AI smarter u abused bad actor lead societal problem much existential threat but much more relatable,negative
,,,I'm looking forward to AI taking over ALL actors' jobs so we don't have to listen to their politics any longer and Hollyweird disappears.,,,looking forward AI taking actor job listen politics longer Hollyweird disappears,negative
,,,"AI art is going to make the copyright regime even worse by strait up allowing the owning of prompts for genres and actors and styles,now that such things can be codified into a machine",,,AI art going make copyright regime even worse strait allowing owning prompt genre actor style thing codified machine,negative
,,,You know what I could get behind in terms of AI? Creating programs for voice actors so that they actually say your username in story-driven RPG games Or a program in-game that can copy your voice that allows your character to speak like you (as a setting pref),,,know could get behind term AI ? Creating program voice actor actually say username story-driven RPG game program in-game copy voice allows character speak like setting pref,positive
,,,The senate committee today on AI was so focused on misinformation that they failed drill into the major risks like that is manipulated by bad actors with vast resources. Societies are vulnerable in so many ways ie: critical infrastructure virus attacks,,,senate committee today AI focused misinformation failed drill major risk like manipulated bad actor vast resource Societies vulnerable many way ie critical infrastructure virus attack,negative
