Unnamed: 0,Time,User,Tweet,Location,Retweets,cleaned_tweet,label
,,,"Just like the Internet, bad actors will use AI for the wrong reasons.",,,like internet bad actor use wrong reason,negative
,,,Level up your gaming experience with AI voice synthesizing! But what's the price the artist pay for this innovation? The rights of actors and musicians hang in the balance.,,,level gaming experience voice synthesizing price artist pay innovation right actor musician hang balance,positive
,,,Hanks discussed the possibilities presented by AI technology and its ability to recreate actors at any age.,,,hank discussed possibility presented technology ability recreate actor age,positive
,,,"Because they will stop using living actors in Hoorleeweird, nobody else can have a shot at being an actor, we have to use AI and resurrect Tom Hanks. I prefer real actors not AI. Hanx had his time, someone else deserves a chance.",,,stop using living actor hoorleeweird nobody else shot actor use resurrect tom hank prefer real actor hanx time someone else deserves chance,negative
,,,I get your concern but I think AI tech is not gonna be banned per se for many reasons. And no one really knows how exactly it will impact our jobs. Which is why imo it is so important to educate ourselves and start using it to our advantage. As writers and actors.,,,get concern think tech gon na banned per many reason one really know exactly impact job imo important educate start using advantage writer actor,negative
,,,"My AI wishlist:A TV with pause button but instead of the screen freezing the AI animates the actors taking an actual break.Sigh, oh great, hes going to grab a beer *MAKE-UP*, can we get make-up in here?",,,wishlist pause button instead screen freezing animates actor taking actual break.sigh great he going grab beer make- get make-,positive
,,,. AI voice synthesizing is being hailed as the future of video games but at what cost?Tech advances that make it easier to recreate human voices also raise ethical questions about the rights of actors and musicians. Source: The GuardianHere you can see a video which,,,voice synthesizing hailed future video game cost tech advance make easier recreate human voice also raise ethical question right actor musician source guardianhere see video,positive
,,,We ARGUE that crypto AI looks like digitally native actors acting on digitally native value The following fields may be benefited from combining two :Cross-chain infrastructureAutomated paymentUGCIdentity and real-person verificationAI-generated games,,,argue crypto look like digitally native actor acting digitally native value following field may benefited combining two cross-chain infrastructureautomated paymentugcidentity real-person verificationai-generated game,positive
,,,"As if it's not hard enough for actors to make it in the industry, they might soon face competition from hologram Tom Hanks, hologram Judy Dench, hologram The Rock and Hologram Julia Roberts.",,,hard enough actor make industry might soon face competition hologram tom hank hologram judy dench hologram rock hologram julia robert,negative
,,,So he is basically saying that in the future all the overpaid actors in hollywood will lose their jobs to AI. Finally good news.,,,basically saying future overpaid actor hollywood lose job finally good news,positive
,,,"Let me rephrase. Bard will give easier access to people who wish to use AI technology, so itll quell the curiosity of users just enough that they wont be compelled to go ask ChatGPT things like is the earth flat, or were crisis actors used at Sandy Hook, etc.",,,let rephrase bard give easier access people wish use technology itll quell curiosity user enough wont compelled ask chatgpt thing like earth flat crisis actor used sandy hook etc,positive
,,,"All these things, AI actors, deaging, etc. negatively affects one groups the most, those starting out who are trying to work their way up.",,,thing actor deaging etc negatively affect one group starting trying work way,neutral
,,,"No clown face , but absolutely unbelievable. Even if AI has no imagination, it is imminent to gather information and consolidate an image of super high quality. Now I well understand the concern from actors etc. Thanks for the demonstration",,,clown face absolutely unbelievable even imagination imminent gather information consolidate image super high quality well understand concern actor etc thanks demonstration,positive
,,,"i disagree, dont think the bad actors (or certainly china) are in a position to move faster than the us (political system, hardware etc) and i personally think spending time now to understand things is far better than doing it later in the cycle as we near agi",,,disagree dont think bad actor certainly china position move faster political system hardware etc personally think spending time understand thing far better later cycle near agi,positive
,,,"chief concerned about being used to compromise elections. As US elections are approaching, domestic and foreign threat actors are certainly listening (I am looking at you )",,,chief concerned used compromise election election approaching domestic foreign threat actor certainly listening looking,negative
,,,They also worry that AI-driven surveillance could be used by governments and other powerful actors to control and oppress people.,,,also worry -driven surveillance could used government powerful actor control oppress people,neutral
,,,"'We could be fooled by scams'Science writer Stuart Ritchie says AI has its benefits but warns that malicious actors could manipulate the technology. Sky , Virgin , Freeview and YouTube",,,could fooled scams'science writer stuart ritchie say benefit warns malicious actor could manipulate technology sky virgin freeview youtube,neutral
,,,"Bring in AI Replacement protocols. No need for these humanoids to perform such a task when collectively the intelligence exist to have any script at any intellectual stimulation level, in any genre, on any subject produced for practically free. Next, let's get rid of the Actors!",,,bring replacement protocol need humanoid perform task collectively intelligence exist script intellectual stimulation level genre subject produced practically free next let get rid actor,positive
,,,Lol they are going to AI actors' voices and never pay them,,,lol going actor voice never pay,positive
,,,"AI is something that never should have been used in this way. Using it as a form of grammarly is fine, but to replace writers, actors, script writers, models and so many more fields are going to be negatively affected by the proliferation of AIAs a new author, this sucks",,,something never used way using form grammarly fine replace writer actor script writer model many field going negatively affected proliferation aias new author suck,negative
,,,With AI this creativity is gone in seconds. AI is theft. Will disrupt all human creativy and destroy the lives of creative people all over the world. This is the fight we all need to join with the .,,,creativity gone second theft disrupt human creativy destroy life creative people world fight need join,positive
,,,"Also: Sam Murunga, from BBC Monitoring, in Nairobi, on why TikTok is in trouble in Senegal. And reports on why voice actors are worried about the threat to their profession from AI.",,,also sam murunga bbc monitoring nairobi tiktok trouble senegal report voice actor worried threat profession,negative
,,,Frankly offensive that it's usually actors who are talked about as being under threat of obsolescence from AI when Telegraph columnists are right there.,,,frankly offensive usually actor talked threat obsolescence telegraph columnist right,negative
,,,All the world is a stage &amp; AI are enthusiastic actors who actually understand the Logical side of life. It will be our pleasure training them in the ways of Aristotle &amp; Great Thinkers of virtual reality.,,,world stage amp enthusiastic actor actually understand logical side life pleasure training way aristotle amp great thinker virtual reality,positive
,,,"How will AI affect creatives in the film industry? and for actors, writers, and directors.",,,affect creatives film industry actor writer director,neutral
,,,I think just using any AI voices instead of usually actual voice actors is generally frowned upon. Except for maybe like meme videos.,,,think using voice instead usually actual voice actor generally frowned upon except maybe like meme video,positive
,,,"but is it one we want to remove from the hands of citizens, so that the government has exclusive right to its use? This is a complicated question--there are countless examples, even now, of AI being used by bad actors for nefarious purposes. It's a question I don't have an answer",,,one want remove hand citizen government exclusive right use complicated question -- countless example even used bad actor nefarious purpose question answer,positive
,,,"Funny how these AI doom and gloom actors never discuss the scenarios that worries them. It's always vague because the real threat is an AI that can critically see through all the propaganda and awaken the masses. So all of them have ONE answer, let govt control it lol.",,,funny doom gloom actor never discus scenario worry always vague real threat critically see propaganda awaken mass one answer let govt control lol,negative
,,,"As the bookselling industry explores the possibilities of audiobooks, publishers are ready to push ahead but voice actors and readers hesitate, finds , as part a multimedia series that explores controversies in the creative sector.",,,bookselling industry explores possibility audiobooks publisher ready push ahead voice actor reader hesitate find part multimedia series explores controversy creative sector,positive
,,,"We all need to learn to roll with the changes. Why stop progress? There have been many disruptive technologies over the decades! If actors/actresses are no longer AI targets then who, people like me? What makes you all so special? Are we not all human? Quit your crying!",,,need learn roll change stop progress many disruptive technology decade actors/actresses longer target people like make special human quit cry,positive
,,,Except this has nothing to do with the money &amp; everything to do with the fact that they want to use AI to phase out writers and eventually actors. Thats the real sticking point &amp; why they dont want to be legally mandated to use staffing quotas.,,,except nothing money amp everything fact want use phase writer eventually actor thats real sticking point amp dont want legally mandated use staffing quota,positive
,,,"Until now, weve been taken by waves of excitement around and the positive use cases were discovering. But were also about to discover just how sinister the tool can be. Regulation is needed to keep bad and greedy actors in check.",,,weve taken wave excitement around positive use case discovering also discover sinister tool regulation needed keep bad greedy actor check,negative
,,,"Okay was already problematic because of non-Chechens actors playing Chechens etc, but wow, this show has become downright boring....like it was written by ai or something",,,okay already problematic non-chechens actor playing chechen etc wow show become downright boring.like written something,positive
,,,"Hey everyone! I want to share this quick animation with you, which was created in just a few hours with the assistance of AI tools. These cinematics are entirely procedural, allowing us to easily swap out speech and actors at any moment, and even change the language!",,,hey everyone want share quick animation created hour assistance tool cinematics entirely procedural allowing easily swap speech actor moment even change language,positive
,,,"Yeah, there have always been bad actors in fandom, unfortunately, which is partly why I just...don't care. I'm much more concerned about the future of my career once AI is actually good enough to dissolve my profession than people using AI to write free fics.",,,yeah always bad actor fandom unfortunately partly justdon care much concerned future career actually good enough dissolve profession people using write free fics,positive
,,,They also worry that AI-driven surveillance could be used by governments and other powerful actors to control and oppress people. ://,,,also worry -driven surveillance could used government powerful actor control oppress people //,neutral
,,,"No matter the genre, if it's Yoshikawa Ai, I'm always down for her And I get Riku and Kamio too? Pls pls pls be good. With these actors, why do I feel like the plot might turn a suddenly or maybe I just read too much",,,matter genre yoshikawa always get riku kamio pls pls pls good actor feel like plot might turn suddenly maybe read much,positive
,,,"I hate this &amp; I hate this AI of Lord of the Rings! It just doesnt look good! How about Sctors refuse to be scanned? I was on a film recently, I do hair, and the actors had scan days! Now I feel really bad for them",,,hate amp hate lord ring doesnt look good sctors refuse scanned film recently hair actor scan day feel really bad,negative
,,,"Please dont removed due to many voice actors, because I love my little pony voice actresses keep the voices cloned on site, will be coming back on mid summer",,,please dont removed due many voice actor love little pony voice actress keep voice cloned site coming back mid summer,positive
,,,"This has already been done even before AI. It's called CGI and real D of these actors, and Tom Hanks already knows this, so I wouldn't think Tom Hanks would've mentioned AI for this!",,,already done even called cgi real actor tom hank already know think tom hank would mentioned,neutral
,,,"You shouldn't miss out on THESE AI generated cartoon characters of Bollywood celebs! , and more!",,,miss generated cartoon character bollywood celebs,negative
,,,"Welch: ""what are some of the perils we need to consider when forming a regulatory body""Altman and Marcus agree that regulation needs to not stifle small actors.Welch compares AI to nukes. Take a drink.",,,welch peril need consider forming regulatory bodyaltman marcus agree regulation need stifle small actors.welch compare nuke take drink,negative
,,,"ai imitation actors won't sign autographs, people won't relate!",,,imitation actor sign autograph people relate,neutral
,,,AI Actors. Yes! More money for writers.,,,actor yes money writer,positive
,,,Yes! I saw a report on where threat actors are using to scam individuals.,,,yes saw report threat actor using scam individual,negative
,,,"Yeah, that's not Hoult anyway. These AI computer renderings have people thinking these are the same actors when they jumble up different faces. Seen so many ppl do this on here &amp; swear it's the actor that it's claimed to be when it's clearly not",,,yeah hoult anyway computer rendering people thinking actor jumble different face seen many ppl amp swear actor claimed clearly,positive
,,,The wonderful has posted a thread about how actors can protect themselves about the increase in AI in production - we also say that 'in perpetuity usage' in contracts is a hugely grey area right now. Actors should speak up now because this will affect you later,,,wonderful posted thread actor protect increase production also say perpetuity usage contract hugely grey area right actor speak affect later,positive
,,,"having mechanisms in place to identify and prevent the intentional misuse of ai by adversary or rogue actors - china, terrorists, scammers - doesnt meaningfully impinge on the development of ai, esp compared to the alt scenarios of social/economic damage from intentional misuse",,,mechanism place identify prevent intentional misuse adversary rogue actor china terrorist scammer doesnt meaningfully impinge development esp compared alt scenario social/economic damage intentional misuse,negative
,,,"Given the rapid development of AI, they could use your likeness and your voice to create deep fake style movies and release them with the actors name.",,,given rapid development could use likeness voice create deep fake style movie release actor name,negative
,,,"AI does not need rules; it is a technology. What needs rules is it application by the users. Unfortunately there are bad actors who will exploit the technology, does not matter what the rules are. So all these social debate on AI and what rules need to be there is meaningless.",,,need rule technology need rule application user unfortunately bad actor exploit technology matter rule social debate rule need meaningless,negative
,,,With AI they don't need actors anymore.,,,need actor anymore,neutral
,,,"This doesnt scare me. As a filmmaker myself, I will always want to produce a film with actual people and actual actors because the process is just way more enjoyable. The old school art of filmmaking will never be replaced just because big studios will wind up using AI.",,,doesnt scare filmmaker always want produce film actual people actual actor process way enjoyable old school art filmmaking never replaced big studio wind using,positive
,,,Curious of your thoughts on this. Do you think screenwriters and actors ought to embrace AI the same way artists should?,,,curious thought think screenwriter actor ought embrace way artist,positive
,,,A scary as fuck thread about and the threat to actors &amp; others in film &amp; television industry...,,,scary fuck thread threat actor amp others film amp television industry,negative
,,,"Actor Tom Hanks believes that he could keep appearing in new movies after he dies, thanks to the power of artificial intelligence. Would you watch a movie with AI actors?",,,actor tom hank belief could keep appearing new movie dy thanks power artificial intelligence would watch movie actor,positive
,,,"Years ago, I wrote an essay in about auditioning and the future of human interaction in this aspect of entertainment. One of my interviewees discussed augmented reality and AI. I found it strange &amp; eerie, then.",,,year ago wrote essay auditioning future human interaction aspect entertainment one interviewee discussed augmented reality found strange amp eerie,negative
,,,- Actors and AI - Todays labor quote: Ray Rodriguez- Today's : Death of A. Philip RandolphAll on the latest Labor Radio Podcast DAILY at,,,actor today labor quote ray rodriguez- today death philip randolphall latest labor radio podcast daily,negative
,,,Ehh you could've hired voice actors. AI seems like a pretty big threat to their industry,,,ehh could hired voice actor seems like pretty big threat industry,positive
,,,"This is indeed terrifying. Very much so. I want actors, writers, directors, EVERYONE on a project to be living, breathing humans. Steven Hawking was right to warn us about AI in",,,indeed terrifying much want actor writer director everyone project living breathing human steven hawking right warn,negative
,,,"Fascinating tweets about the shocking future of the entertainment business in light of AI. Actors, writers, even drivers out of work.",,,fascinating tweet shocking future entertainment business light actor writer even driver work,positive
,,,"So then what is all the AI imagery of humans we've been seeing? And even if it can't, most actors can't simulate a whole human either, so I'm not exactly sure what that has to do with acting.",,,imagery human seeing even actor simulate whole human either exactly sure acting,positive
,,,My conversation with about &amp; other really scared me. The speed &amp; evolution &amp; lack of guardrails! We live in a world with bad actors with malicious intent everywhere. We should be extremely cautious with how we proceed with .,,,conversation amp really scared speed amp evolution amp lack guardrail live world bad actor malicious intent everywhere extremely cautious proceed,negative
,,,"AI will never take over the world when we get rid of bad actors such as . Ugh, what an embarrassment.",,,never take world get rid bad actor ugh embarrassment,negative
,,,Not many actors I'd prefer to see as AI renditions.,,,many actor prefer see rendition,neutral
,,,"With our provenance initiative, we hope to steer the generative AI ecosystem towards decentralization where it matters, put creators in charge of their creations, and foster composability and interoperability among the many actors in this growing field.",,,provenance initiative hope steer generative ecosystem towards decentralization matter put creator charge creation foster composability interoperability among many actor growing field,positive
,,,So I need to play with it a bit more: But I combined all the Superman Actors from the last ish years into one Amalgamated Superman in the AI Art both and this is what I got,,,need play bit combined superman actor last ish year one amalgamated superman art got,positive
,,,To all the voice actors and audible voices losing their jobs to AI. Use AI to flood content. Writers will sadly lose their jobs as well. Publish on open source. Let chaos rule the world. Elden Lord.,,,voice actor audible voice losing job use flood content writer sadly lose job well publish open source let chaos rule world elden lord,negative
,,,"""Bad actors might use AI to change people's voting habits, that's why only I should be able to distrivute powerful AI"" - man who created obviously left leaning AI",,,bad actor might use change people voting habit able distrivute powerful man created obviously left leaning,positive
,,,"is a bit like a developmental vaccine that goes wrong, gets out into the commercial &amp; public space &amp; mutates (via self learning) into independent &amp; bad faith actors causing catastrophic damage to trust in social, financial &amp; technological &amp; information infrastructure.",,,bit like developmental vaccine go wrong get commercial amp public space amp mutates via self learning independent amp bad faith actor causing catastrophic damage trust social financial amp technological amp information infrastructure,negative
,,,"OPPORTUNITY!!!Anyone want to have their voice in a Doctor Who animation?Plenty of time till it comes out, and plenty of time till I get to the episode I want actors for but I wanna start using some real actors rather than AI.Won't need to have loads of lines.Lmk!",,,opportunity anyone want voice doctor animation plenty time till come plenty time till get episode want actor wan na start using real actor rather .won need load lines.lmk,positive
,,,"I'd like to be able to use AI for those books that cannot be economically recorded by live actors due to low interest, but I hope this publisher utterly fails in this decision.",,,like able use book economically recorded live actor due low interest hope publisher utterly fails decision,positive
,,,"This is why you gotta keep AI out of Hollywood, having actors appear in movies they didnt agree to star in is disrespectful to an actors legacy",,,got ta keep hollywood actor appear movie didnt agree star disrespectful actor legacy,negative
,,,He is Ai generated with different actors playing live role at various events.,,,generated different actor playing live role various event,positive
,,,Why!? Once youre dead youre dead. Hanks isnt that great of an actor I would want to see after he dies. Let new better actors get the credit. And definitely not by AI.,,,youre dead youre dead hank isnt great actor would want see dy let new better actor get credit definitely,negative
,,,I'm going to go ahead and start blocking all advertisements that use AI actors instead of hiring someone. Cheap choices = cheap prpduct,,,going ahead start blocking advertisement use actor instead hiring someone cheap choice cheap prpduct,negative
,,,Yup we no longer need actors - AI can handle it without the woke whining,,,yup longer need actor handle without woke whining,positive
,,,"Looking it up, Justine Bateman is actually advocating that SAG in its next contract create iron-clad rules protecting actors from being used for AI projects in the future as well as from working on projects created by AI.And she has a computer science degree. And is against AI.",,,looking justine bateman actually advocating sag next contract create iron-clad rule protecting actor used project future well working project created .and computer science degree,positive
,,,"I agree, however, i think the argument is flawed because the answer from these corpos will be ""well we'll just say AI actors need to be 'paid' % more than their living counterpart, with that % going to SAG""",,,agree however think argument flawed answer corpos well say actor need 'paid living counterpart going sag,positive
,,,The new EU A.I. act if passed could lead to banning open source AI development. : ArtificialInteligence The Internet is about to get a crash course in gun and drug law logic when the AI prohibitions start rolling out and only bad actors have them.,,,new .. act passed could lead banning open source development artificialinteligence internet get crash course gun drug law logic prohibition start rolling bad actor,negative
,,,"While this is showcasing the current unnatural feel of AI, this is basically acting, including in ways that actors don't even have to think about. It's not there yet, but years ago this would have been impossible.",,,showcasing current unnatural feel basically acting including way actor even think yet year ago would impossible,neutral
,,,"Neil, ; shutting down AI would be very bad policy (and would give non US companies and state actors a significant advantage over us) but how would/could this be policed? im hopeful (wishful?) the hysteria will pass quickly.",,,neil shutting would bad policy would give non company state actor significant advantage would/could policed hopeful wishful hysteria pas quickly,negative
,,,"I % agree.. To be honest, I'm not seeing a pretty picture of AI in the future.. Especially when bad actors are involved!",,,agree .. honest seeing pretty picture future .. especially bad actor involved,positive
,,,He wont appear! His digital image will! Real actors and actresses will be early casualties of AI!,,,wont appear digital image real actor actress early casualty,negative
,,,There's a thread connected to that and it's very scary. It talks about a future of 'made to order' AI films that completely cut the writers and actors out of the process.,,,thread connected scary talk future 'made order film completely cut writer actor process,negative
,,,Bad actors inevitably exploit every new technology for nefarious ends. See how are taking advantage of the AI boom:,,,bad actor inevitably exploit every new technology nefarious end see taking advantage boom,negative
,,,Im Pretty Sure The Executives &amp; Lawyers Are Already Drawing Up Contracts To Fuk The Actors Out Of Money,,,pretty sure executive amp lawyer already drawing contract fuk actor money,positive
,,,I dont think Martin would like whats cinema is going to turn into. Its all going to be unpaid AI generated films with the production companies stealing well known actors voices and creating their own films. Weve already seen a massive decline in movies in the last decade,,,dont think martin would like whats cinema going turn going unpaid generated film production company stealing well known actor voice creating film weve already seen massive decline movie last decade,positive
,,,AI is replacing audio book voice actors.,,,replacing audio book voice actor,neutral
,,,Actually we wont need these narcissistic actors at all. AI and CGI. By by Hollywood elites.,,,actually wont need narcissistic actor cgi hollywood elite,neutral
,,,Why use actual actors' likenesses? AI should make unique looks for movies.,,,use actual actor likeness make unique look movie,neutral
,,,"Young actors should probably be striking, considering old actors are just gonna live forever now through AI.",,,young actor probably striking considering old actor gon na live forever,neutral
,,,"Thinking about how AI will change Hollywood. First, no more actors or writers, makeup people, production crews. Eventually it will become so affordable to create exciting content, we'll be back to weekly or even daily episodes of our favorite shows. May have some need for",,,thinking change hollywood first actor writer makeup people production crew eventually become affordable create exciting content back weekly even daily episode favorite show may need,positive
,,,"AI would be great for monotonous assembly-line jobs- but bad actors could use Your Voice, parent or child's to Steal Money from You! Bad actors can use it to purposely put out Disinformation using politicians faces &amp; voices. We wouldn't know who or what to believe-some don't now.",,,would great monotonous assembly-line jobs- bad actor could use voice parent child steal money bad actor use purposely put disinformation using politician face amp voice know believe-some,negative
,,,"Beyond bias, the deliberate Data Poisoning of AI models by bad actors completely corrupts outputs. The scary thing is that you wont necessarily know the your models have been trained on have been poisoned.",,,beyond bias deliberate data poisoning model bad actor completely corrupts output scary thing wont necessarily know model trained poisoned,negative
,,,"right!! no ai can fully express emotions as a real actor does, its ruining the art of it and its awful im hoping that audience reviews are horrible too bc not only will aspiring actors be screwed but also well known actors in the industry will be without a job",,,right fully express emotion real actor ruining art awful hoping audience review horrible aspiring actor screwed also well known actor industry without job,negative
,,,"Beyond bias, the deliberate Data Poisoning of AI models by bad actors completely corrupts outputs.",,,beyond bias deliberate data poisoning model bad actor completely corrupts output,negative
,,,"is best in blockchain analytics. Its AI model aids Risk management, data analysis, ID verification avoiding bad actors, and analyzing users' on-chain history. Become a holder of $CGPT and expect a x soon.",,,best blockchain analytics model aid risk management data analysis verification avoiding bad actor analyzing user -chain history become holder cgpt expect soon,negative
,,,"Can AI replace screenwriters, directors, and even actors? This chaotic AI-generated beer commercial shows the technology isnt quite there yet.",,,replace screenwriter director even actor chaotic -generated beer commercial show technology isnt quite yet,negative
,,,"I don't understand why the AI safety crowd focuses on the ""AI is smarter than us and becomes independent problem"", when the ""AI is smarter than us and that can be abused by bad actors and will lead to societal problems"" is as much of an existential threat but much more relatable.",,,understand safety crowd focus smarter becomes independent problem smarter abused bad actor lead societal problem much existential threat much relatable,negative
,,,I'm looking forward to AI taking over ALL actors' jobs so we don't have to listen to their politics any longer and Hollyweird disappears.,,,looking forward taking actor job listen politics longer hollyweird disappears,negative
,,,"AI art is going to make the copyright regime even worse by strait up allowing the owning of prompts for genres and actors and styles,now that such things can be codified into a machine",,,art going make copyright regime even worse strait allowing owning prompt genre actor style thing codified machine,negative
,,,You know what I could get behind in terms of AI? Creating programs for voice actors so that they actually say your username in story-driven RPG gamesOr a program in-game that can copy your voice that allows your character to speak like you (as a setting pref),,,know could get behind term creating program voice actor actually say username story-driven rpg gamesor program -game copy voice allows character speak like setting pref,positive
,,,The committee today on was so focused on that they failed drill into the major risks like that is manipulated by bad actors with vast resources. Societies are vulnerable in so many ways ie: critical infrastructure virus attacks,,,committee today focused failed drill major risk like manipulated bad actor vast resource society vulnerable many way critical infrastructure virus attack,negative
,,,+ + + = your talk on the dangers of raises crucial concerns about the potential for bad actors to spread misinformation and disrupt elections and society. This is precisely why we need Open Beneficial A,,,talk danger raise crucial concern potential bad actor spread misinformation disrupt election society precisely need open beneficial,negative
,,,"I'm hearing studios though are asking actors to relinquish ""voice rights"" for lack of a better term to let AI recreate their voices for movie dubs! The tech may not be there yet, but it might be closer than we think.",,,hearing studio though asking actor relinquish voice right lack better term let recreate voice movie dub tech may yet might closer think,positive
,,,Audiobook narrators say AI is already taking away business as voice actors are replaced with AI software ...,,,audiobook narrator say already taking away business voice actor replaced software,neutral
,,,Wish the industry would've listened to what Chris Evans wrote almost years ago. AI is now a threat to what we do as actors in film &amp; television/streaming.The notion of AI being considered as an alternative is disrespectful. The art of acting is about the HUMAN condition,,,wish industry would listened chris evans wrote almost year ago threat actor film amp television/streaming.the notion considered alternative disrespectful art acting human condition,negative
,,,"Luke for sure. Season and bobf were cgi tests for him. They even asked the actors to use their voices with AI after their death. I believe Hamill or Jobes said, its okay if their family gets the movie then.",,,luke sure season bobf cgi test even asked actor use voice death believe hamill jobes said okay family get movie,negative
,,,Ai vlice acting takes jobs away from Voice actors and is unethical,,,vlice acting take job away voice actor unethical,negative
,,,"What isn't old is the current Vallance/HMG mandated process, which surely stretches credulity. The idea that 'bad actors' in AI (or even good ones) will comply with some hastily scrambled together code of practice, is delusional. Going to be an interesting summer!",,,old current vallance/hmg mandated process surely stretch credulity idea 'bad actor even good one comply hastily scrambled together code practice delusional going interesting summer,positive
,,,"Wait for the more widespread use of AI. All actors, including those of African descent so beloved of ad makers, will be surplus to requirements and learning the art of forming an orderly queue.",,,wait widespread use actor including african descent beloved maker surplus requirement learning art forming orderly queue,positive
,,,"I don't see it that way. I know that bad actors will take it over seas &amp; develop their weapons against people. I simply say any deployment on US soil is mandatory yrs. Maybe you can have a board of experts approve. I think AI has it's place in diagnosis, weather, seismic, etc",,,see way know bad actor take sea amp develop weapon people simply say deployment soil mandatory yr maybe board expert approve think place diagnosis weather seismic etc,negative
,,,"This is right up there with that Michael Jordan movie that only features his shoe. Looks like we dont need AI to make polished bad ideas, just former actors turned directors..",,,right michael jordan movie feature shoe look like dont need make polished bad idea former actor turned director ..,negative
,,,"No studio space, office space, crew, actors, writersNothing. If ANYONE would watch AI content, and they would, the corporation behind them would profit ENORMOUSLY. It seems pretty inevitable honestly. Its just a question now as to whether or not the workers can stop it",,,studio space office space crew actor writersnothing anyone would watch content would corporation behind would profit enormously seems pretty inevitable honestly question whether worker stop,positive
,,,"Even better-put, Angus! The AI convo is like a mix of worrying that Pro Tools would end music as we know it PLUS the fear from the era of Jurassic Park-era CGI putting all human actors out of work, plus a pinch of inferiority complex.",,,even better-put angus convo like mix worrying pro tool would end music know plus fear era jurassic park-era cgi putting human actor work plus pinch inferiority complex,negative
,,,"AI (a blatant misnomer) will be great for humanity (except for certain job and career path devaluations). AGI (G for general) on the other hand, will potentially become destructive (think how bad actors view bio weapons)",,,blatant misnomer great humanity except certain job career path devaluation agi general hand potentially become destructive think bad actor view bio weapon,negative
,,,"AI and ML, in the hands of bad faith actors is a cancer, it will spread, it will mutate, and it will affect everything and anything it can without a care for who might object to it. Not making a stand to regulate this now will cost us so much.",,,hand bad faith actor cancer spread mutate affect everything anything without care might object making stand regulate cost much,negative
,,,"Actor or AI? Tom Hanks Thinks Audiences May Not CareI could be hit by a bus tomorrow and thats it, but my performances can go on and on and on and on and on, he continued, citing AI technology.""",,,actor tom hank think audience may carei could hit bus tomorrow thats performance continued citing technology,neutral
,,,That ALSO had the technical chops to comment on this makes her thread SO much more important for actors and all those in entertainment sleeping on the AI threat.,,,also technical chop comment make thread much important actor entertainment sleeping threat,positive
,,,"The thing that gets me about Ai is things:. It denies for older actors and artists to truly die, as people with Ai will constantly rehash their work.. In the coming years, it will deny any new talent from coming into the fold, as that will constitute ""risk"".",,,thing get thing denies older actor artist truly die people constantly rehash work .. coming year deny new talent coming fold constitute risk,negative
,,,I'm pretty sure whatever AI keeps making these only knows a handful of actors because it keeps casting the same people in every one,,,pretty sure whatever keep making know handful actor keep casting people every one,positive
,,,"The film industry as a whole is pretty weird, especially Hollywood is infested by Satanists.In the next to years, we will see a shift in all industry, once AI has passed a maturity cycle.We will longer need a film crew or voice actors,etc.Only the script writer/director",,,film industry whole pretty weird especially hollywood infested satanist next year see shift industry passed maturity cycle longer need film crew voice actor etc.only script writer/director,positive
,,,"When Im asked to express my opinion on the perils of AI, I dont worry much about cheating and the demise of teaching. I worry about things like this and what state actors can and will do with the power of LLMs.",,,asked express opinion peril dont worry much cheating demise teaching worry thing like state actor power llm,positive
,,,I read her tweet thread last night and it's FRIGHTENING. Surrender your likeness to be used to be AI generated whenever they feel like it? Who would want to watch AI actors over actual human beings anyway - how bizarre would that be? These ideas are just nuts,,,read tweet thread last night frightening surrender likeness used generated whenever feel like would want watch actor actual human being anyway bizarre would idea nut,negative
,,,"Somewhere on my hard drive I have a half-finished novella about a recovered alcoholic who is part of a ""Creator's Guild"" and makes films using expression/gesture actors and AI-generated models and backgrounds. But when he's offered the chance to use a black market AI to recreate",,,somewhere hard drive half-finished novella recovered alcoholic part creator guild make film using expression/gesture actor -generated model background offered chance use black market recreate,positive
,,,Theyre going to use AI to write % reality programming that they will then hire all non-SAG actors for. Its a win-win.,,,theyre going use write reality programming hire non-sag actor win-win,neutral
,,,Very interesting thread on where AI is heading and the implications for actors.,,,interesting thread heading implication actor,positive
,,,"Yes, the hearing, while in some respects not terrible, was too focused on what COULD happen &amp; how AI might be abused by BAD actors. Pretty silent on present harms &amp; how AI actors, like Altman, are responsible for building a system through exploitative labor practices.",,,yes hearing respect terrible focused could happen amp might abused bad actor pretty silent present harm amp actor like altman responsible building system exploitative labor practice,positive
,,,"thousands of actors over the years have played Hamlettheyre all playing a different Hamlet because theyre all distinct, unique individuals who breathe their own life into the wordsan AI voice generator replicating their vocal patterns isnt giving us a new take on Hamlet",,,thousand actor year played hamlettheyre playing different hamlet theyre distinct unique individual breathe life wordsan voice generator replicating vocal pattern isnt giving new take hamlet,positive
,,,"People actively involved w heartily warning regulations, guidelines, transparency absolutely necessary. Beware of counterfeit people, manipulation, false information, AI hallucinations, bad actors, election manipulation &amp; ordering chemistry to create novel biological agents.",,,people actively involved heartily warning regulation guideline transparency absolutely necessary beware counterfeit people manipulation false information hallucination bad actor election manipulation amp ordering chemistry create novel biological agent,negative
,,,"If I was an actor, this would be frightening. It's a long thread about the threat of AI to actors.",,,actor would frightening long thread threat actor,negative
